,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Check,Month,Year,Day_Perc_Change,Trend,Bollinger,std_dev,std_2,middle,upper,lower
362,362,HEROMOTOCO,EQ,2018-10-29,2705.35,2738.0,2769.0,2708.0,2745.0,2749.85,2741.29,453890,1244243492.0,34438,293416,64.64,ok,10,2018,1.644888831389646,Positive,2798.6821428571425,31.46625176304873,62.93250352609746,2798.6821428571425,2830.148394620191,2767.215891094094
363,363,HEROMOTOCO,EQ,2018-10-30,2749.85,2759.0,2809.95,2735.0,2774.75,2773.9,2770.62,403508,1117966029.5,38944,202795,50.26,ok,10,2018,0.8745931596269019,Slight positive,2790.2642857142855,17.005918087975054,34.01183617595011,2790.2642857142855,2807.2702038022608,2773.2583676263102
364,364,HEROMOTOCO,EQ,2018-10-31,2773.9,2784.5,2820.0,2712.85,2753.0,2762.35,2771.1,762180,2112079679.25,70489,427828,56.13,ok,10,2018,-0.4163812682504875,Slight or No change,2778.996428571428,8.167083323610774,16.334166647221547,2778.996428571428,2787.163511895039,2770.8293452478174
365,365,HEROMOTOCO,EQ,2018-11-01,2762.35,2778.0,2805.0,2749.0,2793.2,2792.25,2776.59,172451,478825681.55,20122,47825,27.73,ok,11,2018,1.0824117146632342,Positive,2773.371428571428,21.142492757823973,42.284985515647946,2773.371428571428,2794.5139213292523,2752.228935813604
366,366,HEROMOTOCO,EQ,2018-11-02,2792.25,2849.95,2939.85,2838.55,2897.0,2896.6,2909.25,548045,1594401410.6,38884,152879,27.9,ok,11,2018,3.737129555018348,Among top gainers,2773.5607142857143,73.78659261690666,147.57318523381332,2773.5607142857143,2847.347306902621,2699.7741216688078
367,367,HEROMOTOCO,EQ,2018-11-05,2896.6,2899.0,2900.7,2815.0,2845.4,2847.8,2845.46,248031,705762623.6,30840,91246,36.79,ok,11,2018,-1.6847338258647926,Negative,2771.171428571429,34.50681092208879,69.01362184417758,2771.171428571429,2805.6782394935176,2736.66461764934
368,368,HEROMOTOCO,EQ,2018-11-06,2847.8,2864.0,2963.95,2827.8,2855.0,2856.05,2854.35,248605,709604852.4,21003,90277,36.31,ok,11,2018,0.2896973102043621,Slight or No change,2768.3750000000005,5.833630945921592,11.667261891843184,2768.3750000000005,2774.208630945922,2762.541369054079
369,369,HEROMOTOCO,EQ,2018-11-07,2856.05,2897.0,2897.0,2850.0,2891.15,2888.55,2885.75,37641,108622385.5,3039,12297,32.67,ok,11,2018,1.137935260237044,Positive,2774.1607142857147,22.98097038884223,45.96194077768446,2774.1607142857147,2797.141684674557,2751.1797438968724
370,370,HEROMOTOCO,EQ,2018-11-09,2888.55,2898.0,2965.5,2878.3,2959.9,2956.7,2942.37,275743,811338545.85,27295,75802,27.49,ok,11,2018,2.35931522736319,Positive,2791.5857142857144,48.18932713798767,96.37865427597534,2791.5857142857144,2839.775041423702,2743.3963871477267
371,371,HEROMOTOCO,EQ,2018-11-12,2956.7,2958.85,2976.5,2820.1,2834.0,2839.35,2886.73,280472,809648151.2,33144,108242,38.59,ok,11,2018,-3.9689518720194767,Among top losers,2799.2678571428573,82.9789807723162,165.9579615446324,2799.2678571428573,2882.2468379151737,2716.288876370541
372,372,HEROMOTOCO,EQ,2018-11-13,2839.35,2828.0,2898.45,2808.0,2872.3,2879.7,2847.97,269648,767949604.5,18747,36518,13.54,ok,11,2018,1.4210998996249111,Positive,2810.371428571428,28.53175862110667,57.06351724221334,2810.371428571428,2838.903187192535,2781.8396699503214
373,373,HEROMOTOCO,EQ,2018-11-14,2879.7,2898.9,2927.4,2823.0,2851.85,2847.55,2879.5,263733,759419655.85,17801,80491,30.52,ok,11,2018,-1.1164357398339986,Negative,2820.792857142857,22.73348301543365,45.4669660308673,2820.792857142857,2843.5263401582906,2798.0593741274233
374,374,HEROMOTOCO,EQ,2018-11-15,2847.55,2872.0,2934.9,2856.2,2919.7,2922.15,2912.96,341266,994093170.6,35366,116041,34.0,ok,11,2018,2.6197959649523206,Positive,2837.0107142857146,52.750165876635876,105.50033175327175,2837.0107142857146,2889.7608801623505,2784.2605484090786
375,375,HEROMOTOCO,EQ,2018-11-16,2922.15,2930.0,2970.0,2925.25,2954.0,2961.9,2948.75,383335,1130357491.35,24338,213125,55.6,ok,11,2018,1.3602997792721006,Positive,2855.3357142857144,28.10749455237056,56.21498910474112,2855.3357142857144,2883.443208838085,2827.228219733344
376,376,HEROMOTOCO,EQ,2018-11-19,2961.9,2973.3,2998.9,2963.1,2988.0,2980.65,2979.32,291764,869257413.45,22870,142403,48.81,ok,11,2018,0.6330396029575525,Slight positive,2871.821428571429,13.258252147660926,26.51650429532185,2871.821428571429,2885.07968071909,2858.563176423768
377,377,HEROMOTOCO,EQ,2018-11-20,2980.65,2988.9,2994.95,2941.0,2963.5,2960.1,2965.24,161818,479828727.3,14597,38484,23.78,ok,11,2018,-0.6894469327160202,Slight negative,2885.121428571429,14.531044353761242,29.062088707522484,2885.121428571429,2899.6524729251905,2870.5903842176676
378,378,HEROMOTOCO,EQ,2018-11-21,2960.1,2952.6,2961.5,2892.2,2900.25,2912.05,2920.77,288328,842140093.55,25178,137343,47.63,ok,11,2018,-1.623255971082049,Negative,2895.814285714286,33.97648083618522,67.95296167237044,2895.814285714286,2929.7907665504713,2861.837804878101
379,379,HEROMOTOCO,EQ,2018-11-22,2912.05,2901.0,2954.7,2872.15,2916.0,2917.75,2917.4,346980,1012277993.15,26882,142553,41.08,ok,11,2018,0.1957383973489435,Slight or No change,2904.778571428572,4.030508654267621,8.061017308535241,2904.778571428572,2908.8090800828395,2900.7480627743043
380,380,HEROMOTOCO,EQ,2018-11-26,2917.75,2918.0,3104.7,2912.25,3096.1,3076.0,3004.23,645146,1938169611.6,49378,259044,40.15,ok,11,2018,5.423699768657353,Among top gainers,2917.592857142858,111.89964812281833,223.79929624563667,2917.592857142858,3029.4925052656763,2805.69320902004
381,381,HEROMOTOCO,EQ,2018-11-27,3076.0,3068.35,3075.0,2950.0,2958.0,2958.15,3001.11,798702,2396993174.65,57100,368701,46.16,ok,11,2018,-3.831274382314687,Among top losers,2925.475000000001,83.33253416289544,166.66506832579088,2925.475000000001,3008.8075341628964,2842.142465837105
382,382,HEROMOTOCO,EQ,2018-11-28,2958.15,2973.0,3015.0,2970.0,3002.05,2999.15,2998.84,650210,1949877552.15,36179,315075,48.46,ok,11,2018,1.386001386001379,Positive,2935.696428571429,28.991378028837616,57.98275605767523,2935.696428571429,2964.6878066002664,2906.7050505425914
383,383,HEROMOTOCO,EQ,2018-11-29,2999.15,3025.95,3042.8,2996.65,3032.85,3016.8,3021.44,502846,1519318031.75,37253,275799,54.85,ok,11,2018,0.5885000750212699,Slight positive,2944.8571428571436,12.480434688358013,24.960869376716026,2944.8571428571436,2957.3375775455015,2932.3767081687856
384,384,HEROMOTOCO,EQ,2018-11-30,3016.8,3025.0,3061.8,3020.0,3055.0,3055.2,3046.36,418913,1276160551.55,33985,186940,44.63,ok,11,2018,1.2728719172633074,Positive,2951.892857142858,27.152900397744943,54.30580079548989,2951.892857142858,2979.0457575406026,2924.739956745113
385,385,HEROMOTOCO,EQ,2018-12-03,3055.2,3050.0,3067.35,2999.05,3029.5,3039.9,3030.27,627118,1900336660.55,37095,317229,50.59,ok,12,2018,-0.5007855459544297,Slight negative,2966.217857142858,10.818733752600732,21.637467505201464,2966.217857142858,2977.0365908954586,2955.3991233902575
386,386,HEROMOTOCO,EQ,2018-12-04,3039.9,3040.0,3091.25,3035.0,3079.0,3069.15,3064.25,427274,1309272552.25,39797,186831,43.73,ok,12,2018,0.962202704036308,Slight positive,2979.750000000001,20.68287334993675,41.3657466998735,2979.750000000001,3000.432873349938,2959.067126650064
387,387,HEROMOTOCO,EQ,2018-12-05,3069.15,3059.9,3081.95,3028.4,3043.9,3052.5,3046.81,211238,643602341.75,17629,89797,42.51,ok,12,2018,-0.5424954792043413,Slight negative,2994.3892857142864,11.773327907155313,23.546655814310625,2994.3892857142864,3006.162613621442,2982.615957807131
388,388,HEROMOTOCO,EQ,2018-12-06,3052.5,3028.2,3053.7,3005.05,3035.0,3026.75,3032.26,713055,2162169718.15,34687,474017,66.48,ok,12,2018,-0.8435708435708399,Slight negative,3001.860714285715,18.207999615823656,36.41599923164731,3001.860714285715,3020.0687139015386,2983.6527146698913
389,389,HEROMOTOCO,EQ,2018-12-07,3026.75,3060.0,3077.0,3025.1,3066.0,3066.8,3048.35,365305,1113576487.5,25841,244754,67.0,ok,12,2018,1.3232014537044812,Positive,3009.353571428572,28.31962658669212,56.63925317338424,3009.353571428572,3037.6731980152645,2981.03394484188
390,390,HEROMOTOCO,EQ,2018-12-10,3066.8,3025.0,3060.0,3005.0,3034.0,3046.5,3034.0,682813,2071655221.95,24004,498329,72.98,ok,12,2018,-0.6619277422720837,Slight negative,3014.0571428571434,14.354267658416433,28.708535316832865,3014.0571428571434,3028.41141051556,2999.702875198727
391,391,HEROMOTOCO,EQ,2018-12-11,3046.5,3010.0,3062.5,2982.0,3049.7,3038.8,3028.88,443657,1343782480.5,41102,216132,48.72,ok,12,2018,-0.2527490562940993,Slight or No change,3019.6785714285725,5.444722216032738,10.889444432065476,3019.6785714285725,3025.1232936446054,3014.2338492125396
392,392,HEROMOTOCO,EQ,2018-12-12,3038.8,3055.0,3274.25,3040.6,3248.0,3258.65,3206.13,2188953,7018073273.35,103945,1024624,46.81,ok,12,2018,7.234763722522053,Bull run,3044.435714285715,155.4574258438862,310.9148516877724,3044.435714285715,3199.8931401296013,2888.978288441829
393,393,HEROMOTOCO,EQ,2018-12-13,3258.65,3230.0,3340.0,3210.05,3329.85,3318.25,3285.75,1278210,4199874863.75,83298,483681,37.84,ok,12,2018,1.82897825786752,Positive,3073.042857142858,42.14356415876974,84.28712831753948,3073.042857142858,3115.1864213016274,3030.8992929840883
394,394,HEROMOTOCO,EQ,2018-12-14,3318.25,3302.0,3350.8,3266.65,3315.0,3314.65,3308.3,920809,3046314402.1,88985,420177,45.63,ok,12,2018,-0.10849092141942407,Slight or No change,3090.0892857142867,2.545584413000343,5.091168826000686,3090.0892857142867,3092.634870127287,3087.5437013012865
395,395,HEROMOTOCO,EQ,2018-12-17,3314.65,3316.0,3320.0,3265.3,3292.0,3286.1,3286.44,707590,2325451699.45,33581,408123,57.68,ok,12,2018,-0.8613277419938781,Slight negative,3113.5142857142864,20.187898602976833,40.37579720595367,3113.5142857142864,3133.7021843172633,3093.3263871113095
396,396,HEROMOTOCO,EQ,2018-12-18,3286.1,3275.05,3324.65,3240.0,3297.05,3298.05,3289.28,910514,2994935229.85,48863,543723,59.72,ok,12,2018,0.3636529624783336,Slight or No change,3134.864285714287,8.449926035431139,16.899852070862277,3134.864285714287,3143.3142117497177,3126.414359678856
397,397,HEROMOTOCO,EQ,2018-12-19,3298.05,3305.0,3330.1,3280.0,3302.2,3305.2,3307.82,947007,3132526357.45,40050,660511,69.75,ok,12,2018,0.2167947726686936,Slight or No change,3155.4642857142862,5.05581348588491,10.11162697176982,3155.4642857142862,3160.520099200171,3150.4084722284015
398,398,HEROMOTOCO,EQ,2018-12-20,3305.2,3295.95,3380.0,3268.45,3372.3,3361.35,3322.89,388448,1290770181.4,26060,113731,29.28,ok,12,2018,1.6988381943604083,Positive,3177.3321428571435,39.70404576366766,79.40809152733532,3177.3321428571435,3217.036188620811,3137.628097093476
399,399,HEROMOTOCO,EQ,2018-12-21,3361.35,3361.35,3369.0,3311.5,3335.25,3324.15,3332.67,525895,1752633056.45,42293,223791,42.55,ok,12,2018,-1.1066982016154192,Negative,3197.635714285715,26.304372260200257,52.60874452040051,3197.635714285715,3223.940086545915,3171.331342025515
400,400,HEROMOTOCO,EQ,2018-12-24,3324.15,3300.0,3301.0,3150.0,3166.0,3168.4,3197.52,655657,2096478723.9,46973,98805,15.07,ok,12,2018,-4.6854082998661335,Among top losers,3204.725000000001,110.13188116982926,220.2637623396585,3204.725000000001,3314.85688116983,3094.5931188301715
401,401,HEROMOTOCO,EQ,2018-12-26,3168.4,3160.0,3212.0,3136.05,3184.15,3175.2,3178.16,506895,1610995034.2,32767,118403,23.36,ok,12,2018,0.2146193662416307,Slight or No change,3213.4892857142863,4.808326112787565,9.61665222557513,3213.4892857142863,3218.297611827074,3208.6809596014987
402,402,HEROMOTOCO,EQ,2018-12-27,3175.2,3208.7,3210.0,3114.65,3129.0,3128.8,3159.15,357087,1128092301.9,22176,76121,21.32,ok,12,2018,-1.4613252708490676,Negative,3220.778571428572,32.80975464716795,65.6195092943359,3220.778571428572,3253.58832607574,3187.968816781404
403,403,HEROMOTOCO,EQ,2018-12-28,3128.8,3138.05,3160.0,3110.75,3123.45,3122.6,3131.77,260717,816506078.35,17581,58520,22.45,ok,12,2018,-0.19815903860905812,Slight or No change,3224.764285714286,4.384062044264835,8.76812408852967,3224.764285714286,3229.1483477585507,3220.380223670021
404,404,HEROMOTOCO,EQ,2018-12-31,3122.6,3143.0,3159.05,3087.0,3090.0,3104.25,3123.49,279055,871626888.6,21625,54652,19.58,ok,12,2018,-0.5876513162108465,Slight negative,3228.889285714286,12.975409435089354,25.950818870178708,3228.889285714286,3241.864695149375,3215.9138762791968
405,405,HEROMOTOCO,EQ,2019-01-01,3104.25,3089.0,3135.0,3073.3,3124.0,3127.6,3109.63,344239,1070456381.9,20359,28808,8.37,ok,1,2019,0.7521945719577872,Slight positive,3235.2321428571427,16.510943340952785,33.02188668190557,3235.2321428571427,3251.7430861980956,3218.7211995161897
406,406,HEROMOTOCO,EQ,2019-01-02,3127.6,3115.0,3117.3,3023.8,3025.0,3046.55,3063.61,597712,1831158925.25,49376,115842,19.38,ok,1,2019,-2.5914439186596643,Negative,3220.082142857143,57.31100461524613,114.62200923049225,3220.082142857143,3277.393147472389,3162.771138241897
407,407,HEROMOTOCO,EQ,2019-01-03,3046.55,3032.0,3078.0,3006.3,3011.15,3014.65,3032.39,368413,1117171833.95,46424,77388,21.01,ok,1,2019,-1.0470860481528343,Negative,3198.3964285714287,22.556706320072987,45.113412640145974,3198.3964285714287,3220.9531348915016,3175.839722251356
408,408,HEROMOTOCO,EQ,2019-01-04,3014.65,3030.0,3045.0,2972.05,2985.0,2987.85,3009.32,405667,1220780056.2,32929,101891,25.12,ok,1,2019,-0.8889920886338443,Slight negative,3175.0535714285716,18.95046173607906,37.90092347215812,3175.0535714285716,3194.0040331646505,3156.1031096924926
409,409,HEROMOTOCO,EQ,2019-01-07,2987.85,3020.0,3023.0,2952.0,2961.0,2957.95,2976.76,361881,1077233402.85,25060,126109,34.85,ok,1,2019,-1.0007195809696,Negative,3151.6142857142854,21.142492757742037,42.284985515484074,3151.6142857142854,3172.7567784720272,3130.4717929565436
410,410,HEROMOTOCO,EQ,2019-01-08,2957.95,2974.0,2994.5,2930.25,2957.2,2970.3,2970.06,354130,1051786759.6,27588,99991,28.24,ok,1,2019,0.41751888977163976,Slight or No change,3128.203571428571,8.732768748304963,17.465537496609926,3128.203571428571,3136.936340176876,3119.4708026802664
411,411,HEROMOTOCO,EQ,2019-01-09,2970.3,2985.1,2985.1,2907.0,2925.0,2937.45,2940.59,388001,1140951245.25,26966,146894,37.86,ok,1,2019,-1.105948894051123,Negative,3101.9357142857143,23.228457762227848,46.456915524455695,3101.9357142857143,3125.164172047942,3078.7072565234866
412,412,HEROMOTOCO,EQ,2019-01-10,2937.45,2932.0,2949.95,2912.55,2915.5,2919.5,2928.65,452293,1324609268.55,33717,232048,51.3,ok,1,2019,-0.6110742310507344,Slight negative,3070.375,12.69256672277594,25.38513344555188,3070.375,3083.067566722776,3057.682433277224
413,413,HEROMOTOCO,EQ,2019-01-11,2919.5,2923.0,2940.95,2885.0,2899.3,2899.25,2907.6,258996,753057122.9,19369,112279,43.35,ok,1,2019,-0.6936119198492907,Slight negative,3040.025,14.318912319466055,28.63782463893211,3040.025,3054.343912319466,3025.706087680534
414,414,HEROMOTOCO,EQ,2019-01-14,2899.25,2901.0,2910.3,2856.05,2865.5,2867.0,2871.03,267722,768637159.7,23308,107755,40.25,ok,1,2019,-1.1123566439596444,Negative,3018.496428571428,22.804193693554037,45.608387387108074,3018.496428571428,3041.3006222649824,2995.692234877874
415,415,HEROMOTOCO,EQ,2019-01-15,2867.0,2879.7,2918.35,2867.35,2900.0,2910.95,2891.49,371767,1074961688.55,35606,185367,49.86,ok,1,2019,1.5329612835716766,Positive,2999.621428571428,31.07734303335791,62.15468606671582,2999.621428571428,3030.698771604786,2968.5440855380702
416,416,HEROMOTOCO,EQ,2019-01-16,2910.95,2909.0,2914.95,2870.3,2877.05,2879.85,2893.69,261721,757339818.8,26982,138240,52.82,ok,1,2019,-1.0683797385733107,Negative,2981.8392857142853,21.991020895194183,43.982041790388365,2981.8392857142853,3003.8303066094795,2959.848264819091
417,417,HEROMOTOCO,EQ,2019-01-17,2879.85,2878.5,2936.9,2864.0,2903.65,2903.6,2903.25,515341,1496161741.9,43756,181442,35.21,ok,1,2019,0.8246957306804248,Slight positive,2966.196428571428,16.79378605356602,33.58757210713204,2966.196428571428,2982.990214624994,2949.4026425178618
418,418,HEROMOTOCO,EQ,2019-01-18,2903.6,2916.4,2929.95,2863.0,2894.95,2898.75,2901.2,389524,1130087369.2,37512,161282,41.4,ok,1,2019,-0.16703402672544332,Slight or No change,2951.5178571428564,3.4294678906143403,6.858935781228681,2951.5178571428564,2954.947325033471,2948.088389252242
419,419,HEROMOTOCO,EQ,2019-01-21,2898.75,2901.0,2909.85,2780.0,2783.0,2794.25,2821.28,628463,1773070151.15,52113,254752,40.54,ok,1,2019,-3.6050021561017664,Among top losers,2927.7071428571426,73.89265863408777,147.78531726817553,2927.7071428571426,3001.59980149123,2853.814484223055
420,420,HEROMOTOCO,EQ,2019-01-22,2794.25,2795.0,2835.0,2742.5,2832.0,2824.9,2784.22,842837,2346647208.75,61631,327266,38.83,ok,1,2019,1.0968954102174244,Positive,2911.8749999999995,21.672822843702566,43.34564568740513,2911.8749999999995,2933.5478228437023,2890.202177156297
421,421,HEROMOTOCO,EQ,2019-01-23,2824.9,2832.0,2851.45,2785.1,2794.35,2795.95,2815.59,326454,919159465.4,23195,81809,25.06,ok,1,2019,-1.0248150377004548,Negative,2896.2535714285705,20.470741315704885,40.94148263140977,2896.2535714285705,2916.7243127442753,2875.7828301128657
422,422,HEROMOTOCO,EQ,2019-01-24,2795.95,2795.0,2828.0,2780.05,2798.0,2790.2,2798.93,240737,673806479.1,20053,62206,25.84,ok,1,2019,-0.20565460755735954,Slight or No change,2882.135714285713,4.065863993639637,8.131727987279273,2882.135714285713,2886.201578279353,2878.0698502920736
423,423,HEROMOTOCO,EQ,2019-01-25,2790.2,2755.0,2788.75,2652.7,2671.0,2670.15,2716.82,775065,2105710323.0,46107,279323,36.04,ok,1,2019,-4.302558956347202,Among top losers,2861.5785714285707,84.88816908153912,169.77633816307824,2861.5785714285707,2946.46674051011,2776.6904023470315
424,424,HEROMOTOCO,EQ,2019-01-28,2670.15,2680.0,2685.0,2586.75,2598.65,2598.6,2625.29,576248,1512820254.3,42060,196339,34.07,ok,1,2019,-2.67962474018314,Negative,2835.0285714285706,50.59349019407429,101.18698038814858,2835.0285714285706,2885.6220616226447,2784.4350812344965
425,425,HEROMOTOCO,EQ,2019-01-29,2598.6,2601.05,2656.85,2574.3,2623.0,2633.3,2622.59,666747,1748602479.3,56723,344620,51.69,ok,1,2019,1.3353344108366194,Positive,2813.303571428571,24.53660530754472,49.07321061508944,2813.303571428571,2837.8401767361156,2788.7669661210266
426,426,HEROMOTOCO,EQ,2019-01-30,2633.3,2627.0,2650.0,2591.6,2610.0,2611.0,2614.27,696557,1820990150.5,58058,291493,41.85,ok,1,2019,-0.8468461626096602,Slight negative,2791.2678571428564,15.768481221034454,31.53696244206891,2791.2678571428564,2807.036338363891,2775.499375921822
427,427,HEROMOTOCO,EQ,2019-01-31,2611.0,2612.1,2634.7,2561.0,2624.0,2613.95,2598.94,1901346,4941492498.25,108392,919600,48.37,ok,1,2019,0.11298353121409475,Slight or No change,2770.889285714285,2.0859650088795854,4.171930017759171,2770.889285714285,2772.9752507231647,2768.8033207054054
428,428,HEROMOTOCO,EQ,2019-02-01,2613.95,2629.45,2839.35,2625.0,2811.0,2807.25,2751.7,3296513,9071019525.8,190938,882623,26.77,ok,2,2019,7.394938694313202,Bull run,2766.6214285714277,136.68374080342073,273.36748160684147,2766.6214285714277,2903.3051693748484,2629.937687768007
429,429,HEROMOTOCO,EQ,2019-02-04,2807.25,2800.0,2844.95,2718.2,2801.5,2780.15,2787.5,991486,2763763925.2,56560,144506,14.57,ok,2,2019,-0.9653575563273621,Slight negative,2757.278571428571,19.162593770555684,38.32518754111137,2757.278571428571,2776.4411651991268,2738.1159776580153
430,430,HEROMOTOCO,EQ,2019-02-05,2780.15,2804.0,2873.35,2800.0,2862.0,2854.55,2834.87,767865,2176794010.6,42111,127187,16.56,ok,2,2019,2.676114598133194,Positive,2755.4714285714285,52.60874452042092,105.21748904084184,2755.4714285714285,2808.0801730918492,2702.862684051008
431,431,HEROMOTOCO,EQ,2019-02-06,2854.55,2870.0,2892.0,2850.0,2875.0,2880.05,2872.26,445829,1280538264.45,30014,89687,20.12,ok,2,2019,0.8933106794415835,Slight positive,2753.789285714286,18.03122292064589,36.06244584129178,2753.789285714286,2771.820508634932,2735.75806279364
432,432,HEROMOTOCO,EQ,2019-02-07,2880.05,2885.0,2949.15,2885.0,2933.0,2939.05,2927.6,546196,1599044183.2,31709,88766,16.25,ok,2,2019,2.0485755455634362,Positive,2756.6678571428574,41.71930009016519,83.43860018033038,2756.6678571428574,2798.3871572330227,2714.948557052692
433,433,HEROMOTOCO,EQ,2019-02-08,2939.05,2915.0,2960.0,2912.65,2942.0,2938.85,2939.48,544587,1600801981.95,40322,240925,44.24,ok,2,2019,-0.00680491995713739,Slight or No change,2766.996428571429,0.1414214013602382,0.2828428027204764,2766.996428571429,2767.1378499727894,2766.855007170069
434,434,HEROMOTOCO,EQ,2019-02-11,2938.85,2915.0,2915.95,2804.55,2897.05,2889.05,2880.79,478111,1377338717.05,31630,175716,36.75,ok,2,2019,-1.6945403814417117,Negative,2771.5785714285716,35.213917703277225,70.42783540655445,2771.5785714285716,2806.792489131849,2736.3646537252944
435,435,HEROMOTOCO,EQ,2019-02-12,2889.05,2896.85,2896.85,2785.0,2802.0,2799.55,2835.0,627923,1780163639.05,61508,298007,47.46,ok,2,2019,-3.097904155345177,Among top losers,2771.8357142857153,63.28605691631051,126.57211383262101,2771.8357142857153,2835.1217712020257,2708.549657369405
436,436,HEROMOTOCO,EQ,2019-02-13,2799.55,2800.0,2800.0,2725.0,2760.0,2751.45,2757.22,1667830,4598566888.6,57292,1202023,72.07,ok,2,2019,-1.7181332714186317,Negative,2769.067857142858,34.01183617530281,68.02367235060562,2769.067857142858,2803.079693318161,2735.056020967555
437,437,HEROMOTOCO,EQ,2019-02-14,2751.45,2755.2,2891.65,2725.1,2785.4,2776.2,2807.77,661406,1857078884.25,43845,137791,20.83,ok,2,2019,0.8995257046284788,Slight positive,2776.642857142858,17.500892834818753,35.001785669637506,2776.642857142858,2794.1437499776766,2759.141964308039
438,438,HEROMOTOCO,EQ,2019-02-15,2776.2,2785.4,2785.4,2678.0,2687.0,2696.45,2710.47,700634,1899050310.95,49382,274068,39.12,ok,2,2019,-2.872631654779912,Negative,2783.632142857143,56.39176579977179,112.78353159954358,2783.632142857143,2840.023908656915,2727.2403770573715
439,439,HEROMOTOCO,EQ,2019-02-18,2696.45,2690.0,2704.9,2660.45,2684.0,2683.55,2683.54,433854,1164265942.55,28765,191734,44.19,ok,2,2019,-0.4784067941181802,Slight or No change,2787.221428571429,9.121677478251083,18.243354956502166,2787.221428571429,2796.34310604968,2778.099751093178
440,440,HEROMOTOCO,EQ,2019-02-19,2683.55,2687.0,2713.2,2628.9,2636.9,2636.85,2678.53,684524,1833515486.85,33271,300296,43.87,ok,2,2019,-1.7402321551676092,Negative,2789.0678571428575,33.02188668168138,66.04377336336276,2789.0678571428575,2822.089743824539,2756.0459704611762
441,441,HEROMOTOCO,EQ,2019-02-20,2636.85,2646.05,2661.75,2606.6,2629.0,2623.75,2621.58,605830,1588229914.0,41583,247294,40.82,ok,2,2019,-0.49680489978573,Slight or No change,2789.767857142858,9.263098834530568,18.526197669061137,2789.767857142858,2799.030955977388,2780.5047583083274
442,442,HEROMOTOCO,EQ,2019-02-21,2623.75,2632.0,2657.0,2581.5,2653.45,2641.25,2620.5,736959,1931200028.85,52786,236194,32.05,ok,2,2019,0.6669842782277335,Slight positive,2777.9107142857147,12.374368671501742,24.748737343003484,2777.9107142857147,2790.285082957216,2765.536345614213
443,443,HEROMOTOCO,EQ,2019-02-22,2641.25,2652.9,2697.9,2620.0,2678.45,2679.85,2674.59,720407,1926791323.2,37680,229602,31.87,ok,2,2019,1.4614292475153778,Positive,2770.746428571429,27.29432175412576,54.58864350825152,2770.746428571429,2798.0407503255547,2743.4521068173035
444,444,HEROMOTOCO,EQ,2019-02-25,2679.85,2690.0,2723.6,2690.0,2715.0,2712.5,2709.75,443819,1202637129.9,34644,147959,33.34,ok,2,2019,1.2183517734201563,Positive,2760.6,23.08703640611044,46.17407281222088,2760.6,2783.6870364061106,2737.5129635938893
445,445,HEROMOTOCO,EQ,2019-02-26,2712.5,2706.55,2713.0,2614.0,2676.1,2689.05,2672.05,751767,2008758894.75,46236,199133,26.49,ok,2,2019,-0.8645161290322556,Slight negative,2746.957142857143,16.581654019336174,33.16330803867235,2746.957142857143,2763.5387968764794,2730.3754888378066
446,446,HEROMOTOCO,EQ,2019-02-27,2689.05,2695.0,2743.0,2661.0,2672.7,2678.55,2703.32,581837,1572890409.25,35683,169560,29.14,ok,2,2019,-0.3904724716907504,Slight or No change,2728.35,7.424621203625599,14.849242407251198,2728.35,2735.7746212036254,2720.9253787963744
447,447,HEROMOTOCO,EQ,2019-02-28,2678.55,2700.1,2707.6,2620.0,2630.0,2628.1,2639.22,870312,2296946253.85,58789,360092,41.38,ok,2,2019,-1.8834817345205532,Negative,2706.1535714285715,35.67353711111311,71.34707422222623,2706.1535714285715,2741.8271085396846,2670.4800343174584
448,448,HEROMOTOCO,EQ,2019-03-01,2628.1,2649.9,2690.6,2640.05,2682.0,2675.6,2671.96,918224,2453459024.15,48034,463399,50.47,ok,3,2019,1.8073893687454712,Positive,2690.907142857143,33.5875721066287,67.1751442132574,2690.907142857143,2724.4947149637715,2657.3195707505142
449,449,HEROMOTOCO,EQ,2019-03-05,2675.6,2669.95,2822.0,2652.05,2794.0,2795.65,2751.7,1107587,3047742716.5,75722,332085,29.98,ok,3,2019,4.486844072357599,Among top gainers,2690.628571428571,84.88816908154075,169.7763381630815,2690.628571428571,2775.5167405101115,2605.7404023470303
450,450,HEROMOTOCO,EQ,2019-03-06,2795.65,2795.0,2815.0,2742.0,2769.0,2765.85,2766.96,631138,1746332315.05,56984,174330,27.62,ok,3,2019,-1.0659417309033747,Negative,2691.657142857143,21.071782079722936,42.14356415944587,2691.657142857143,2712.728924936866,2670.5853607774197
451,451,HEROMOTOCO,EQ,2019-03-07,2765.85,2770.0,2779.0,2721.0,2724.95,2730.1,2743.88,394045,1081212522.85,39967,104297,26.47,ok,3,2019,-1.2925502106043374,Negative,2688.3642857142854,25.279067427734617,50.558134855469234,2688.3642857142854,2713.64335314202,2663.085218286551
452,452,HEROMOTOCO,EQ,2019-03-08,2730.1,2731.0,2758.45,2699.95,2747.2,2740.35,2720.51,674840,1835906041.05,33701,309538,45.87,ok,3,2019,0.37544412292589424,Slight or No change,2691.5,7.24784450828026,14.49568901656052,2691.5,2698.74784450828,2684.25215549172
